product_id,category,sub_category,price,stock_quantity
0_454,Vêtements,T-shirts,14.23,28
0_230,Vêtements,T-shirts,5.63,75
0_634,Vêtements,T-shirts,11.92,78
0_1450,Vêtements,T-shirts,7.43,94
0_768,Vêtements,T-shirts,3.53,16
0_2241,Vêtements,T-shirts,10.99,51
0_1464,Vêtements,T-shirts,8.27,65
0_773,Vêtements,T-shirts,5.99,24
0_2033,Vêtements,T-shirts,14.99,7
0_1801,Vêtements,T-shirts,3.99,8
2_166,Montres,Montres connectées,230.04,93
0_837,Vêtements,T-shirts,5.99,83
0_1716,Vêtements,T-shirts,2.19,61
1_149,Accessoires,Sacs à main,5.99,9
0_1709,Vêtements,T-shirts,5.99,77
1_195,Accessoires,Sacs à main,35.99,9
0_1855,Vêtements,T-shirts,1.99,63
1_75,Accessoires,Sacs à main,23.99,25
0_1758,Vêtements,T-shirts,12.64,30
1_36,Accessoires,Sacs à main,2.64,73
1_59,Accessoires,Sacs à main,8.99,43
0_237,Vêtements,T-shirts,11.99,56
0_2144,Vêtements,T-shirts,1.25,91
1_381,Accessoires,Sacs à main,15.99,88
0_535,Vêtements,T-shirts,4.99,84
0_1424,Vêtements,T-shirts,8.41,48
0_597,Vêtements,T-shirts,4.99,43
0_1066,Vêtements,T-shirts,9.44,54
0_549,Vêtements,T-shirts,2.99,20
1_529,Accessoires,Sacs à main,17.99,41
0_2261,Vêtements,T-shirts,6.99,62
2_70,Montres,Montres connectées,129.74,4
0_1677,Vêtements,T-shirts,10.99,52
0_15,Vêtements,T-shirts,12.99,76
0_354,Vêtements,T-shirts,5.71,16
1_180,Accessoires,Sacs à main,5.55,59
1_554,Accessoires,Sacs à main,43.09,3
0_2025,Vêtements,T-shirts,8.99,14
0_1657,Vêtements,T-shirts,14.99,16
0_1331,Vêtements,T-shirts,29.99,25
0_2112,Vêtements,T-shirts,22.08,87
2_116,Montres,Montres connectées,46.31,32
1_167,Accessoires,Sacs à main,10.99,11
0_616,Vêtements,T-shirts,2.35,22
0_1008,Vêtements,T-shirts,4.73,7
1_727,Accessoires,Sacs à main,16.99,72
0_12,Vêtements,T-shirts,13.48,48
0_1263,Vêtements,T-shirts,22.99,89
2_86,Montres,Montres connectées,132.36,67
0_2257,Vêtements,T-shirts,22.99,56
0_184,Vêtements,T-shirts,23.16,94
0_2070,Vêtements,T-shirts,2.41,38
0_2253,Vêtements,T-shirts,22.99,58
0_1233,Vêtements,T-shirts,21.99,46
0_1734,Vêtements,T-shirts,15.33,19
0_1653,Vêtements,T-shirts,0.99,21
0_83,Vêtements,T-shirts,2.99,35
0_1452,Vêtements,T-shirts,13.77,15
0_1922,Vêtements,T-shirts,3.94,76
0_1201,Vêtements,T-shirts,10.99,25
0_2121,Vêtements,T-shirts,24.99,82
0_2063,Vêtements,T-shirts,7.99,50
0_309,Vêtements,T-shirts,3.99,54
0_660,Vêtements,T-shirts,20.16,21
0_225,Vêtements,T-shirts,16.99,53
0_307,Vêtements,T-shirts,8.99,71
0_601,Vêtements,T-shirts,9.99,73
0_1599,Vêtements,T-shirts,16.99,4
1_158,Accessoires,Sacs à main,22.17,77
0_217,Vêtements,T-shirts,1.99,27
0_1964,Vêtements,T-shirts,8.19,1
0_2012,Vêtements,T-shirts,3.69,30
2_204,Montres,Montres connectées,91.82,79
0_874,Vêtements,T-shirts,11.85,48
0_2165,Vêtements,T-shirts,15.99,82
0_2240,Vêtements,T-shirts,3.67,16
0_1410,Vêtements,T-shirts,14.85,70
0_1650,Vêtements,T-shirts,20.18,92
0_812,Vêtements,T-shirts,3.77,19
0_1825,Vêtements,T-shirts,3.99,67
0_1302,Vêtements,T-shirts,2.92,59
2_57,Montres,Montres connectées,130.99,84
2_42,Montres,Montres connectées,120.61,34
0_1708,Vêtements,T-shirts,26.44,37
2_44,Montres,Montres connectées,70.92,51
1_645,Accessoires,Sacs à main,60.99,54
0_592,Vêtements,T-shirts,8.71,90
0_649,Vêtements,T-shirts,9.99,44
0_1237,Vêtements,T-shirts,24.99,60
1_574,Accessoires,Sacs à main,33.2,67
0_2176,Vêtements,T-shirts,13.05,67
2_29,Montres,Montres connectées,142.99,46
0_477,Vêtements,T-shirts,2.99,60
0_615,Vêtements,T-shirts,3.99,77
0_879,Vêtements,T-shirts,9.99,61
0_1420,Vêtements,T-shirts,11.53,48
0_60,Vêtements,T-shirts,37.64,77
0_750,Vêtements,T-shirts,23.74,25
0_1630,Vêtements,T-shirts,12.48,13
2_96,Montres,Montres connectées,47.91,9
0_339,Vêtements,T-shirts,3.99,67
1_66,Accessoires,Sacs à main,9.56,85
0_1097,Vêtements,T-shirts,11.99,33
0_1517,Vêtements,T-shirts,17.99,32
1_336,Accessoires,Sacs à main,23.56,1
0_2195,Vêtements,T-shirts,26.99,95
1_240,Accessoires,Sacs à main,9.22,87
0_1819,Vêtements,T-shirts,23.99,48
0_2023,Vêtements,T-shirts,14.99,64
0_458,Vêtements,T-shirts,6.75,65
1_104,Accessoires,Sacs à main,37.12,59
1_412,Accessoires,Sacs à main,16.65,36
0_1767,Vêtements,T-shirts,12.99,76
0_598,Vêtements,T-shirts,17.67,78
0_730,Vêtements,T-shirts,11.52,30
0_1926,Vêtements,T-shirts,10.99,74
0_157,Vêtements,T-shirts,19.99,34
0_1037,Vêtements,T-shirts,20.99,1
1_352,Accessoires,Sacs à main,19.57,92
0_2113,Vêtements,T-shirts,12.99,52
0_1511,Vêtements,T-shirts,0.99,31
1_32,Accessoires,Sacs à main,14.79,49
0_2022,Vêtements,T-shirts,7.73,47
1_509,Accessoires,Sacs à main,9.99,16
0_89,Vêtements,T-shirts,14.99,25
0_428,Vêtements,T-shirts,7.01,65
0_2009,Vêtements,T-shirts,3.99,72
1_175,Accessoires,Sacs à main,6.99,58
1_305,Accessoires,Sacs à main,29.99,65
0_1296,Vêtements,T-shirts,5.83,93
1_695,Accessoires,Sacs à main,26.99,30
0_1942,Vêtements,T-shirts,15.36,63
1_26,Accessoires,Sacs à main,36.01,19
1_714,Accessoires,Sacs à main,5.0,73
1_710,Accessoires,Sacs à main,27.94,72
2_59,Montres,Montres connectées,104.99,88
0_186,Vêtements,T-shirts,2.0,5
0_365,Vêtements,T-shirts,6.99,81
0_25,Vêtements,T-shirts,2.99,28
0_1597,Vêtements,T-shirts,33.99,5
0_1449,Vêtements,T-shirts,4.99,14
0_1935,Vêtements,T-shirts,0.99,42
1_658,Accessoires,Sacs à main,7.72,98
0_392,Vêtements,T-shirts,26.17,12
1_163,Accessoires,Sacs à main,35.99,69
0_1335,Vêtements,T-shirts,17.99,9
0_1369,Vêtements,T-shirts,30.99,4
0_2007,Vêtements,T-shirts,9.99,56
1_429,Accessoires,Sacs à main,49.99,95
0_995,Vêtements,T-shirts,10.99,74
0_364,Vêtements,T-shirts,15.5,14
0_1663,Vêtements,T-shirts,5.99,92
0_2193,Vêtements,T-shirts,23.99,76
0_1686,Vêtements,T-shirts,17.64,80
0_672,Vêtements,T-shirts,5.76,46
0_37,Vêtements,T-shirts,1.99,64
0_910,Vêtements,T-shirts,15.92,5
0_1260,Vêtements,T-shirts,10.35,66
0_1983,Vêtements,T-shirts,4.99,99
0_923,Vêtements,T-shirts,3.99,12
0_1143,Vêtements,T-shirts,9.99,5
0_1863,Vêtements,T-shirts,10.99,71
0_1572,Vêtements,T-shirts,8.61,22
0_1831,Vêtements,T-shirts,6.99,15
0_532,Vêtements,T-shirts,12.71,52
0_1753,Vêtements,T-shirts,10.99,88
1_427,Accessoires,Sacs à main,32.99,99
0_1049,Vêtements,T-shirts,12.99,64
0_20,Vêtements,T-shirts,13.53,96
0_848,Vêtements,T-shirts,1.73,19
1_369,Accessoires,Sacs à main,23.99,43
0_1198,Vêtements,T-shirts,11.59,57
0_175,Vêtements,T-shirts,15.99,61
0_179,Vêtements,T-shirts,22.99,31
0_45,Vêtements,T-shirts,2.99,76
1_12,Accessoires,Sacs à main,18.19,33
0_729,Vêtements,T-shirts,28.99,7
1_83,Accessoires,Sacs à main,16.99,74
1_15,Accessoires,Sacs à main,16.99,65
1_38,Accessoires,Sacs à main,9.1,71
1_525,Accessoires,Sacs à main,36.99,72
0_1383,Vêtements,T-shirts,12.99,66
1_386,Accessoires,Sacs à main,5.73,11
0_1956,Vêtements,T-shirts,13.05,9
0_251,Vêtements,T-shirts,6.99,50
0_1991,Vêtements,T-shirts,23.99,49
0_1581,Vêtements,T-shirts,37.99,3
0_1901,Vêtements,T-shirts,10.99,1
1_563,Accessoires,Sacs à main,5.99,84
1_16,Accessoires,Sacs à main,63.92,80
0_2269,Vêtements,T-shirts,6.99,13
0_1495,Vêtements,T-shirts,22.99,20
1_211,Accessoires,Sacs à main,37.99,48
0_2145,Vêtements,T-shirts,10.99,80
2_135,Montres,Montres connectées,68.99,64
0_1683,Vêtements,T-shirts,2.99,1
0_1337,Vêtements,T-shirts,21.99,78
0_43,Vêtements,T-shirts,2.99,74
0_1146,Vêtements,T-shirts,20.42,19
0_1524,Vêtements,T-shirts,13.94,87
0_1396,Vêtements,T-shirts,9.57,30
0_2273,Vêtements,T-shirts,24.99,22
0_1032,Vêtements,T-shirts,21.6,37
2_200,Montres,Montres connectées,115.75,27
0_1535,Vêtements,T-shirts,1.99,90
1_539,Accessoires,Sacs à main,49.99,72
0_1029,Vêtements,T-shirts,7.99,57
0_937,Vêtements,T-shirts,10.99,99
0_1481,Vêtements,T-shirts,3.99,55
0_311,Vêtements,T-shirts,6.99,96
0_671,Vêtements,T-shirts,8.99,60
0_2178,Vêtements,T-shirts,9.22,85
0_367,Vêtements,T-shirts,8.99,98
0_299,Vêtements,T-shirts,22.99,53
0_10,Vêtements,T-shirts,17.95,34
0_1404,Vêtements,T-shirts,6.84,45
1_730,Accessoires,Sacs à main,22.65,45
0_160,Vêtements,T-shirts,9.12,84
0_2041,Vêtements,T-shirts,15.99,8
1_580,Accessoires,Sacs à main,21.09,87
0_426,Vêtements,T-shirts,9.02,2
2_97,Montres,Montres connectées,160.99,35
0_391,Vêtements,T-shirts,8.99,5
1_436,Accessoires,Sacs à main,11.76,65
0_818,Vêtements,T-shirts,19.27,4
0_185,Vêtements,T-shirts,11.99,93
0_2266,Vêtements,T-shirts,7.7,43
0_977,Vêtements,T-shirts,7.99,99
0_1305,Vêtements,T-shirts,21.99,62
0_1023,Vêtements,T-shirts,4.99,1
1_63,Accessoires,Sacs à main,16.99,9
0_109,Vêtements,T-shirts,4.99,67
1_297,Accessoires,Sacs à main,56.99,11
0_1817,Vêtements,T-shirts,20.99,94
0_1026,Vêtements,T-shirts,9.65,53
0_273,Vêtements,T-shirts,4.99,74
1_501,Accessoires,Sacs à main,41.99,59
0_558,Vêtements,T-shirts,13.29,88
1_567,Accessoires,Sacs à main,11.99,46
0_1498,Vêtements,T-shirts,2.48,18
0_1165,Vêtements,T-shirts,2.99,40
0_1156,Vêtements,T-shirts,12.79,58
0_1961,Vêtements,T-shirts,3.99,81
0_74,Vêtements,T-shirts,16.0,49
1_452,Accessoires,Sacs à main,40.8,32
0_2027,Vêtements,T-shirts,21.99,74
0_255,Vêtements,T-shirts,16.99,22
0_839,Vêtements,T-shirts,9.99,66
0_1992,Vêtements,T-shirts,14.42,97
1_204,Accessoires,Sacs à main,6.73,31
1_680,Accessoires,Sacs à main,6.2,99
1_141,Accessoires,Sacs à main,22.99,33
0_437,Vêtements,T-shirts,4.99,99
0_1276,Vêtements,T-shirts,23.17,99
0_1381,Vêtements,T-shirts,5.99,86
0_479,Vêtements,T-shirts,10.99,42
2_194,Montres,Montres connectées,138.53,22
0_1579,Vêtements,T-shirts,3.99,12
0_1283,Vêtements,T-shirts,0.99,13
0_1994,Vêtements,T-shirts,4.98,66
0_447,Vêtements,T-shirts,20.99,10
0_1428,Vêtements,T-shirts,3.55,48
0_1914,Vêtements,T-shirts,21.44,39
0_1438,Vêtements,T-shirts,9.31,89
0_865,Vêtements,T-shirts,1.99,93
0_1425,Vêtements,T-shirts,12.99,35
1_561,Accessoires,Sacs à main,30.99,88
1_123,Accessoires,Sacs à main,2.99,63
1_301,Accessoires,Sacs à main,27.99,4
0_1500,Vêtements,T-shirts,21.61,65
0_1041,Vêtements,T-shirts,1.99,48
0_1042,Vêtements,T-shirts,18.53,22
1_517,Accessoires,Sacs à main,5.99,60
0_72,Vêtements,T-shirts,9.84,11
0_1552,Vêtements,T-shirts,0.98,6
0_788,Vêtements,T-shirts,10.97,7
0_2255,Vêtements,T-shirts,13.99,12
0_182,Vêtements,T-shirts,11.04,86
0_1312,Vêtements,T-shirts,22.71,86
0_1570,Vêtements,T-shirts,2.56,84
0_1035,Vêtements,T-shirts,3.99,66
0_949,Vêtements,T-shirts,10.99,87
0_1846,Vêtements,T-shirts,3.51,47
2_141,Montres,Montres connectées,158.99,86
1_28,Accessoires,Sacs à main,13.03,23
0_382,Vêtements,T-shirts,9.82,81
0_1651,Vêtements,T-shirts,0.99,68
1_402,Accessoires,Sacs à main,34.52,75
0_68,Vêtements,T-shirts,2.94,50
0_338,Vêtements,T-shirts,6.98,54
0_1604,Vêtements,T-shirts,17.51,48
0_254,Vêtements,T-shirts,9.55,72
2_117,Montres,Montres connectées,105.99,18
0_666,Vêtements,T-shirts,8.54,55
0_809,Vêtements,T-shirts,16.99,76
0_902,Vêtements,T-shirts,0.92,95
0_2111,Vêtements,T-shirts,12.99,50
0_1349,Vêtements,T-shirts,15.99,60
0_2296,Vêtements,T-shirts,16.95,13
0_928,Vêtements,T-shirts,18.27,79
1_78,Accessoires,Sacs à main,3.94,83
1_349,Accessoires,Sacs à main,32.99,60
2_30,Montres,Montres connectées,233.54,70
0_434,Vêtements,T-shirts,16.97,2
0_966,Vêtements,T-shirts,23.95,42
0_605,Vêtements,T-shirts,24.99,99
0_2200,Vêtements,T-shirts,20.47,23
1_628,Accessoires,Sacs à main,41.37,54
0_438,Vêtements,T-shirts,14.01,11
0_1861,Vêtements,T-shirts,10.99,2
0_610,Vêtements,T-shirts,12.46,96
1_348,Accessoires,Sacs à main,16.15,48
1_486,Accessoires,Sacs à main,7.77,61
0_1770,Vêtements,T-shirts,20.7,98
0_2089,Vêtements,T-shirts,12.99,26
0_2002,Vêtements,T-shirts,19.16,76
0_981,Vêtements,T-shirts,19.99,77
1_673,Accessoires,Sacs à main,12.99,8
1_29,Accessoires,Sacs à main,11.99,53
0_1584,Vêtements,T-shirts,11.85,26
0_846,Vêtements,T-shirts,5.03,44
0_892,Vêtements,T-shirts,3.42,42
1_596,Accessoires,Sacs à main,11.12,69
2_122,Montres,Montres connectées,70.0,26
0_1621,Vêtements,T-shirts,17.99,14
0_1598,Vêtements,T-shirts,10.98,70
1_20,Accessoires,Sacs à main,36.6,20
0_1499,Vêtements,T-shirts,11.99,86
0_864,Vêtements,T-shirts,4.68,77
0_1153,Vêtements,T-shirts,5.99,86
1_223,Accessoires,Sacs à main,16.99,27
2_198,Montres,Montres connectées,138.32,95
0_2147,Vêtements,T-shirts,39.99,99
1_88,Accessoires,Sacs à main,53.42,58
1_359,Accessoires,Sacs à main,5.99,83
0_1253,Vêtements,T-shirts,12.99,30
0_1601,Vêtements,T-shirts,1.99,15
0_667,Vêtements,T-shirts,12.99,1
0_2243,Vêtements,T-shirts,8.99,76
0_1909,Vêtements,T-shirts,2.99,83
0_1614,Vêtements,T-shirts,4.03,82
1_103,Accessoires,Sacs à main,20.99,32
1_669,Accessoires,Sacs à main,15.99,35
1_30,Accessoires,Sacs à main,20.85,38
1_437,Accessoires,Sacs à main,26.99,3
0_1682,Vêtements,T-shirts,4.22,94
0_1386,Vêtements,T-shirts,13.16,80
1_157,Accessoires,Sacs à main,26.99,48
0_1715,Vêtements,T-shirts,2.99,45
0_2187,Vêtements,T-shirts,7.99,73
1_171,Accessoires,Sacs à main,73.99,89
0_1291,Vêtements,T-shirts,16.99,99
1_5,Accessoires,Sacs à main,9.99,87
0_443,Vêtements,T-shirts,3.99,83
0_1152,Vêtements,T-shirts,10.7,78
0_1284,Vêtements,T-shirts,1.38,25
2_55,Montres,Montres connectées,108.99,45
1_431,Accessoires,Sacs à main,27.99,46
1_606,Accessoires,Sacs à main,28.0,52
0_1477,Vêtements,T-shirts,1.99,55
0_1418,Vêtements,T-shirts,8.57,41
0_843,Vêtements,T-shirts,7.99,52
0_631,Vêtements,T-shirts,15.99,60
0_1697,Vêtements,T-shirts,13.99,82
0_1843,Vêtements,T-shirts,5.99,3
0_52,Vêtements,T-shirts,19.59,92
1_22,Accessoires,Sacs à main,29.33,85
0_1877,Vêtements,T-shirts,9.99,95
1_296,Accessoires,Sacs à main,24.67,99
1_687,Accessoires,Sacs à main,7.99,96
1_581,Accessoires,Sacs à main,20.99,96
0_1122,Vêtements,T-shirts,20.02,21
0_1791,Vêtements,T-shirts,11.99,5
1_583,Accessoires,Sacs à main,16.99,52
2_49,Montres,Montres connectées,72.99,97
0_1301,Vêtements,T-shirts,5.99,61
1_332,Accessoires,Sacs à main,2.24,28
0_332,Vêtements,T-shirts,4.08,15
0_1779,Vêtements,T-shirts,17.99,60
0_375,Vêtements,T-shirts,8.99,32
0_75,Vêtements,T-shirts,4.99,7
0_48,Vêtements,T-shirts,19.25,32
1_145,Accessoires,Sacs à main,24.99,75
0_1823,Vêtements,T-shirts,3.99,95
1_488,Accessoires,Sacs à main,12.19,25
0_199,Vêtements,T-shirts,8.99,55
0_2125,Vêtements,T-shirts,1.99,86
0_1103,Vêtements,T-shirts,12.99,92
0_1235,Vêtements,T-shirts,1.99,11
0_1575,Vêtements,T-shirts,4.99,92
0_2000,Vêtements,T-shirts,4.84,79
0_385,Vêtements,T-shirts,9.99,32
0_719,Vêtements,T-shirts,4.99,82
0_1769,Vêtements,T-shirts,6.99,16
0_1625,Vêtements,T-shirts,5.99,92
0_744,Vêtements,T-shirts,8.73,94
2_17,Montres,Montres connectées,103.99,66
2_6,Montres,Montres connectées,101.51,6
0_1092,Vêtements,T-shirts,22.02,33
0_1927,Vêtements,T-shirts,16.99,22
0_1513,Vêtements,T-shirts,8.99,15
0_1275,Vêtements,T-shirts,3.99,31
1_699,Accessoires,Sacs à main,7.99,92
0_611,Vêtements,T-shirts,12.99,9
0_767,Vêtements,T-shirts,14.99,48
0_265,Vêtements,T-shirts,16.99,60
0_2116,Vêtements,T-shirts,13.14,95
0_483,Vêtements,T-shirts,23.99,70
0_1750,Vêtements,T-shirts,7.42,49
0_1981,Vêtements,T-shirts,5.99,77
1_498,Accessoires,Sacs à main,23.37,18
0_560,Vêtements,T-shirts,4.53,70
0_1191,Vêtements,T-shirts,0.99,34
0_2301,Vêtements,T-shirts,4.99,39
0_1919,Vêtements,T-shirts,6.99,28
1_599,Accessoires,Sacs à main,12.99,38
1_526,Accessoires,Sacs à main,8.77,82
0_2132,Vêtements,T-shirts,4.07,71
1_424,Accessoires,Sacs à main,4.91,79
1_111,Accessoires,Sacs à main,42.99,45
2_50,Montres,Montres connectées,150.69,64
0_1033,Vêtements,T-shirts,7.99,87
0_921,Vêtements,T-shirts,4.99,70
1_364,Accessoires,Sacs à main,10.3,77
0_257,Vêtements,T-shirts,15.99,77
1_404,Accessoires,Sacs à main,9.85,58
0_313,Vêtements,T-shirts,6.99,94
0_795,Vêtements,T-shirts,8.99,51
2_129,Montres,Montres connectées,127.99,77
1_672,Accessoires,Sacs à main,39.36,73
0_1829,Vêtements,T-shirts,4.99,96
2_115,Montres,Montres connectées,50.99,23
0_1289,Vêtements,T-shirts,12.99,32
1_135,Accessoires,Sacs à main,7.99,96
0_1610,Vêtements,T-shirts,21.05,71
0_1838,Vêtements,T-shirts,6.75,62
0_70,Vêtements,T-shirts,9.57,46
0_1220,Vêtements,T-shirts,12.98,97
2_138,Montres,Montres connectées,84.02,47
0_472,Vêtements,T-shirts,30.91,7
1_566,Accessoires,Sacs à main,16.95,60
0_150,Vêtements,T-shirts,18.77,5
1_657,Accessoires,Sacs à main,53.99,95
1_198,Accessoires,Sacs à main,5.84,91
0_2174,Vêtements,T-shirts,4.0,55
0_1699,Vêtements,T-shirts,17.99,70
1_37,Accessoires,Sacs à main,31.99,22
0_734,Vêtements,T-shirts,11.16,25
1_701,Accessoires,Sacs à main,26.99,43
0_576,Vêtements,T-shirts,15.98,48
0_303,Vêtements,T-shirts,8.99,94
0_1130,Vêtements,T-shirts,12.89,15
0_323,Vêtements,T-shirts,4.99,70
0_2072,Vêtements,T-shirts,4.62,80
0_69,Vêtements,T-shirts,25.99,81
1_443,Accessoires,Sacs à main,59.99,65
1_357,Accessoires,Sacs à main,5.99,53
0_518,Vêtements,T-shirts,12.1,79
0_232,Vêtements,T-shirts,1.23,42
0_2093,Vêtements,T-shirts,9.99,38
0_2085,Vêtements,T-shirts,11.99,24
0_116,Vêtements,T-shirts,12.71,54
2_161,Montres,Montres connectées,113.99,49
1_209,Accessoires,Sacs à main,8.99,10
1_484,Accessoires,Sacs à main,8.28,31
1_472,Accessoires,Sacs à main,9.18,52
0_645,Vêtements,T-shirts,2.99,29
1_319,Accessoires,Sacs à main,43.99,89
2_80,Montres,Montres connectées,120.68,25
1_54,Accessoires,Sacs à main,18.88,58
1_375,Accessoires,Sacs à main,3.99,1
2_184,Montres,Montres connectées,49.61,93
0_1125,Vêtements,T-shirts,12.99,94
1_278,Accessoires,Sacs à main,19.18,45
0_114,Vêtements,T-shirts,19.15,34
2_170,Montres,Montres connectées,115.93,97
0_732,Vêtements,T-shirts,8.02,54
1_45,Accessoires,Sacs à main,26.99,21
1_736,Accessoires,Sacs à main,10.29,98
1_734,Accessoires,Sacs à main,24.28,8
0_5,Vêtements,T-shirts,22.99,24
0_2055,Vêtements,T-shirts,20.99,82
0_2135,Vêtements,T-shirts,4.99,91
0_2100,Vêtements,T-shirts,6.66,11
2_105,Montres,Montres connectées,125.99,40
1_608,Accessoires,Sacs à main,72.75,44
0_1830,Vêtements,T-shirts,19.43,59
0_275,Vêtements,T-shirts,18.99,48
0_661,Vêtements,T-shirts,17.99,11
1_620,Accessoires,Sacs à main,47.3,77
0_73,Vêtements,T-shirts,2.99,19
0_142,Vêtements,T-shirts,19.85,88
0_441,Vêtements,T-shirts,6.99,20
0_2018,Vêtements,T-shirts,4.69,21
0_1674,Vêtements,T-shirts,22.63,1
0_755,Vêtements,T-shirts,3.99,81
0_1045,Vêtements,T-shirts,5.99,92
2_28,Montres,Montres connectées,103.5,58
1_274,Accessoires,Sacs à main,24.4,61
1_534,Accessoires,Sacs à main,13.43,96
2_77,Montres,Montres connectées,145.99,28
0_394,Vêtements,T-shirts,2.14,69
1_465,Accessoires,Sacs à main,8.99,54
0_2203,Vêtements,T-shirts,3.99,11
0_1556,Vêtements,T-shirts,18.91,2
0_1748,Vêtements,T-shirts,16.8,84
1_637,Accessoires,Sacs à main,32.99,49
0_448,Vêtements,T-shirts,2.64,94
0_1527,Vêtements,T-shirts,7.99,8
0_712,Vêtements,T-shirts,23.37,45
0_1224,Vêtements,T-shirts,14.56,44
0_1553,Vêtements,T-shirts,13.99,90
2_143,Montres,Montres connectées,78.99,36
1_550,Accessoires,Sacs à main,15.54,61
2_22,Montres,Montres connectées,109.38,6
0_574,Vêtements,T-shirts,14.34,29
2_235,Montres,Montres connectées,195.99,53
0_1413,Vêtements,T-shirts,2.99,35
1_732,Accessoires,Sacs à main,3.28,59
0_1245,Vêtements,T-shirts,5.99,88
2_181,Montres,Montres connectées,57.99,32
1_570,Accessoires,Sacs à main,18.49,95
1_271,Accessoires,Sacs à main,16.99,95
1_590,Accessoires,Sacs à main,31.82,82
0_541,Vêtements,T-shirts,1.99,6
0_107,Vêtements,T-shirts,11.99,80
0_203,Vêtements,T-shirts,5.99,73
0_591,Vêtements,T-shirts,1.99,13
1_355,Accessoires,Sacs à main,35.99,47
2_68,Montres,Montres connectées,88.29,62
0_1442,Vêtements,T-shirts,4.89,31
0_227,Vêtements,T-shirts,15.99,13
0_1357,Vêtements,T-shirts,15.99,89
1_578,Accessoires,Sacs à main,37.44,80
0_63,Vêtements,T-shirts,6.99,69
0_1760,Vêtements,T-shirts,9.09,9
0_1714,Vêtements,T-shirts,16.74,60
0_1038,Vêtements,T-shirts,9.74,17
0_1587,Vêtements,T-shirts,14.99,9
1_692,Accessoires,Sacs à main,13.04,76
0_2095,Vêtements,T-shirts,12.99,54
2_210,Montres,Montres connectées,132.52,98
0_1554,Vêtements,T-shirts,1.98,57
1_544,Accessoires,Sacs à main,29.54,40
0_623,Vêtements,T-shirts,3.99,92
0_654,Vêtements,T-shirts,10.57,23
0_1359,Vêtements,T-shirts,25.99,87
1_306,Accessoires,Sacs à main,34.18,43
1_367,Accessoires,Sacs à main,13.99,33
0_2294,Vêtements,T-shirts,20.58,57
0_1355,Vêtements,T-shirts,18.99,10
0_159,Vêtements,T-shirts,12.99,34
0_2286,Vêtements,T-shirts,6.1,34
0_1850,Vêtements,T-shirts,13.95,22
0_510,Vêtements,T-shirts,23.66,1
0_886,Vêtements,T-shirts,21.82,86
0_2015,Vêtements,T-shirts,2.99,16
0_2010,Vêtements,T-shirts,29.6,66
0_2279,Vêtements,T-shirts,9.99,31
1_392,Accessoires,Sacs à main,18.11,61
0_1099,Vêtements,T-shirts,10.99,83
0_2214,Vêtements,T-shirts,2.08,30
0_893,Vêtements,T-shirts,10.99,64
0_709,Vêtements,T-shirts,6.99,47
0_240,Vêtements,T-shirts,6.03,76
0_540,Vêtements,T-shirts,8.65,50
1_262,Accessoires,Sacs à main,26.25,99
2_217,Montres,Montres connectées,102.99,32
1_720,Accessoires,Sacs à main,10.86,92
2_58,Montres,Montres connectées,96.69,56
1_214,Accessoires,Sacs à main,44.7,16
0_1711,Vêtements,T-shirts,2.99,48
0_2191,Vêtements,T-shirts,6.99,43
0_2303,Vêtements,T-shirts,11.99,27
1_462,Accessoires,Sacs à main,16.66,93
0_99,Vêtements,T-shirts,6.99,8
1_208,Accessoires,Sacs à main,14.99,29
0_1892,Vêtements,T-shirts,12.56,64
0_622,Vêtements,T-shirts,19.96,54
0_2142,Vêtements,T-shirts,2.65,83
0_259,Vêtements,T-shirts,1.99,6
0_1375,Vêtements,T-shirts,7.99,62
0_1931,Vêtements,T-shirts,4.99,5
0_320,Vêtements,T-shirts,15.09,89
0_856,Vêtements,T-shirts,10.16,38
1_682,Accessoires,Sacs à main,6.49,82
0_183,Vêtements,T-shirts,2.99,24
0_1745,Vêtements,T-shirts,4.99,5
0_962,Vêtements,T-shirts,5.27,27
1_291,Accessoires,Sacs à main,9.99,30
0_557,Vêtements,T-shirts,9.99,21
1_382,Accessoires,Sacs à main,61.52,89
1_522,Accessoires,Sacs à main,22.41,20
1_327,Accessoires,Sacs à main,38.99,23
0_22,Vêtements,T-shirts,23.2,80
0_761,Vêtements,T-shirts,4.99,74
0_1592,Vêtements,T-shirts,25.23,66
1_377,Accessoires,Sacs à main,38.99,14
2_162,Montres,Montres connectées,102.82,20
0_1502,Vêtements,T-shirts,8.13,16
0_474,Vêtements,T-shirts,1.54,7
1_67,Accessoires,Sacs à main,54.99,18
0_1879,Vêtements,T-shirts,3.99,89
0_1736,Vêtements,T-shirts,3.83,37
1_121,Accessoires,Sacs à main,49.99,57
1_358,Accessoires,Sacs à main,17.24,53
0_1973,Vêtements,T-shirts,3.99,79
0_484,Vêtements,T-shirts,3.47,33
0_1547,Vêtements,T-shirts,8.99,45
0_1346,Vêtements,T-shirts,21.62,59
0_1860,Vêtements,T-shirts,4.89,97
2_98,Montres,Montres connectées,149.74,30
1_155,Accessoires,Sacs à main,49.99,17
0_71,Vêtements,T-shirts,16.99,44
0_1133,Vêtements,T-shirts,19.99,59
1_200,Accessoires,Sacs à main,54.73,97
1_373,Accessoires,Sacs à main,31.99,47
0_2005,Vêtements,T-shirts,7.99,20
2_67,Montres,Montres connectées,32.99,98
